1304	13
1690	1
392	26
2982	13
2964	13
899	13
2286	13
3393	26
1470	13
3070	26
624	13
3015	26
1854	28
2814	13
3322	13
2099	12
945	13
2923	13
2749	13
2641	13
2127	13
1164	13
932	13
3136	13
1620	26
1375	26
664	13
3423	26
3127	26
2054	26
1261	13
1593	6
743	13
2533	13
217	8
3578	13
655	13
949	13
2301	22
402	13
2482	26
2269	13
3508	13
545	13
3245	13
2731	13
478	13
2173	26
1274	26
936	13
2588	26
281	3
305	6
2949	26
2271	13
553	26
3139	26
723	17
903	13
2468	13
2181	13
3158	17
3560	13
3237	26
1946	16
3465	13
1604	26
620	13
1925	17
1501	28
2795	13
3301	13
3217	13
2988	7
1983	13
2509	13
1044	13
2068	26
3088	13
1288	26
3443	13
882	13
1476	13
2585	13
1289	13
1909	13
3225	28
1212	13
85	26
451	13
1694	13
2491	28
1018	13
1204	13
2414	13
2669	13
13	13
3188	18
1878	13
1870	13
1449	13
548	13
421	18
2038	13
256	13
249	13
3042	26
3290	18
2141	26
653	13
3156	13
3568	26
2110	13
2347	13
2833	17
605	13
975	13
818	13
3030	13
2430	17
3180	13
2829	13
2925	18
18	13
2214	26
2290	6
1957	13
2103	13
1384	13
672	13
3077	13
836	13
312	26
3346	13
1002	13
2894	26
2549	13
2528	26
1730	29
1166	13
2043	13
116	26
2572	13
1445	13
2942	26
3096	26
2194	26
2404	28
1093	13
253	26
2799	13
933	13
2248	13
146	13
2311	13
2507	26
3480	13
2513	26
2884	13
3392	13
3099	13
2254	13
3412	17
2603	13
3230	26
816	13
1571	13
3417	13
433	13
1590	13
444	26
1976	13
1024	13
2065	13
1287	17
1139	13
1234	13
2946	13
3037	6
2703	13
3368	26
198	26
1160	13
400	13
2919	13
744	13
503	13
3325	13
308	13
2479	13
784	13
2017	13
934	18
273	18
1235	13
1444	26
1659	13
596	18
1130	13
2216	26
3270	26
2268	13
3163	26
1613	13
353	13
2570	26
2564	13
2167	13
3229	26
225	26
1174	13
270	27
1469	13
2989	26
2769	13
2018	13
1466	26
3459	13
386	13
3599	13
1857	13
241	8
185	13
3113	26
1843	26
2012	13
1189	13
2661	13
3341	13
486	26
3209	13
675	13
2640	26
916	1
3293	26
2597	13
2136	13
1187	13
1903	13
1605	26
1544	13
3274	13
1852	13
389	13
3545	13
3238	26
2209	26
3157	13
2151	13
991	13
2927	13
746	13
2296	28
2849	13
1318	13
401	26
113	26
31	13
809	13
481	13
2874	13
2583	13
3440	13
607	13
962	13
1434	13
1755	7
422	13
1272	17
667	13
873	13
799	13
1719	13
2538	13
1270	13
1019	26
2980	13
1448	26
3177	26
3413	13
1872	13
3266	26
1713	13
86	26
1091	13
159	26
2383	13
3579	13
393	13
1534	13
2870	13
1754	13
2287	13
1207	13
2308	26
1310	13
2535	13
1628	17
719	17
2512	13
1202	13
1387	13
2455	13
2855	13
2726	13
1986	26
1867	13
1930	26
1190	13
2014	26
3470	26
2660	13
649	17
404	13
2756	26
1764	13
2098	26
2981	26
2836	26
2977	13
2519	13
2721	13
3324	26
53	8
3601	26
3131	13
418	13
2584	13
3005	26
398	13
3168	13
1635	13
3351	26
2406	26
1089	13
1062	26
3268	13
54	8
193	22
1537	26
445	13
2621	26
2265	13
158	26
3067	13
3463	13
2235	13
2698	13
554	12
2739	28
1518	13
2457	26
1616	26
1691	13
3525	13
2826	13
957	13
3428	26
3426	26
2760	13
2333	26
277	15
700	26
1587	26
1463	13
347	13
2139	13
2310	28
2386	17
1424	13
2817	13
1845	13
2521	13
1016	13
2889	13
424	28
1864	13
2575	13
3257	13
3145	16
1645	13
1339	13
167	13
3370	13
1762	13
1003	13
2487	13
1512	13
2951	13
2432	13
2913	13
2659	17
1072	19
3542	13
3278	13
125	26
165	13
984	13
634	7
1714	13
2670	17
1343	17
2478	13
529	22
3407	13
1326	13
1419	13
3223	26
1918	13
1232	13
1148	26
896	13
3299	13
3236	26
974	13
1639	13
3573	13
920	13
1718	13
3059	13
2753	13
495	13
1500	13
177	13
171	13
3112	17
1715	1
1670	13
1507	17
306	13
3021	13
1576	13
1316	13
3331	13
408	13
333	22
3242	13
2466	26
637	13
1043	13
2568	13
3355	26
702	13
126	8
2499	13
200	26
374	26
3065	13
2924	26
2662	13
2094	28
614	17
3590	26
661	21
1634	18
76	8
1531	26
2119	6
3464	7
2847	13
2434	13
2293	13
2021	13
1378	13
3446	13
300	13
1968	21
1938	26
2762	13
2644	13
2163	13
1161	13
775	13
2025	13
