869307	10
850029	0
889358	1
931797	1
877649	1
877941	3
903257	1
924508	1
866812	4
943600	1
881216	1
913767	0
900681	1
849474	1
848305	0
918509	1
893127	1
861830	0
891936	1
846107	0
923418	0
893831	0
850530	5
871360	0
871067	1
911718	0
914038	0
894269	4
899421	3
902166	0
891802	1
886708	1
892932	0
913334	0
882064	6
900399	1
914448	1
890707	1
885056	1
907026	1
903067	1
915310	0
936262	4
908483	1
940521	0
883098	0
911780	1
850009	1
936863	7
949426	0
935256	1
943258	8
932500	1
922262	2
858443	0
885554	0
899146	0
849394	1
921844	0
954081	2
903672	0
880566	4
904281	1
891505	0
837368	4
888316	1
854010	1
869511	1
857896	9
908402	1
841737	1
929709	1
843797	1
943527	1
868242	8
906975	1
859956	1
894451	1
918965	0
855708	5
925544	10
884864	0
866609	2
942393	3
891811	0
854166	3
921134	8
934364	1
891190	0
894578	1
858887	1
903035	1
866588	1
884744	1
866049	1
926311	1
907958	3
866945	3
856632	7
890584	0
908476	1
929627	2
877621	0
951370	1
921230	1
927414	7
846597	1
856292	7
859606	2
893377	1
866750	0
897967	1
889407	0
883890	0
896518	1
906611	2
945089	0
860786	1
859921	1
954906	0
883588	1
929185	1
869592	1
846249	1
878735	1
878543	0
914671	1
940448	0
939273	2
906185	1
910373	1
847284	1
844130	1
907678	1
846035	0
916373	1
909073	0
928439	9
858966	0
943749	7
873267	3
905735	1
923653	0
841804	10
882958	2
903156	0
869004	0
874801	0
907777	1
856476	4
896182	0
904212	1
941896	0
882115	1
882655	0
894828	0
905217	7
890515	2
847813	0
866456	1
886211	1
952883	1
849323	1
846170	0
881985	0
867630	0
923716	0
937819	1
896840	0
924672	1
886781	0
929893	1
866777	2
910101	0
924265	1
910751	0
911225	10
877733	2
848806	1
870826	1
885854	2
952758	0
890910	1
846452	0
949327	1
933665	1
860726	2
885278	2
902763	1
860430	0
867699	1
908519	1
938261	1
870114	1
888560	1
899213	0
942437	0
869309	0
955949	1
931567	0
924235	1
954481	1
955668	0
862343	3
842933	0
903752	1
881215	9
863893	0
923562	0
889024	3
930776	0
870297	0
946432	1
937659	0
869801	1
940537	0
893171	3
930076	1
884723	4
884295	2
875882	4
890111	1
947508	1
924826	1
846726	2
905941	1
915892	1
877445	1
908822	2
928270	0
950204	0
895834	1
929589	2
936991	1
867101	1
954723	2
926977	1
934609	1
896604	4
941615	0
864237	6
910400	1
948822	0
898900	0
947241	0
874780	1
875015	1
863461	2
948385	8
859006	1
845471	0
893343	0
878456	0
902540	0
887265	1
900118	1
910034	1
893726	0
886983	1
927421	0
919560	1
925158	1
921475	0
904074	10
901145	6
934030	1
858511	0
890575	2
902881	0
910782	1
865543	1
920221	0
855182	1
893420	6
949987	0
897802	1
929657	10
942487	1
844214	9
918810	1
906671	0
844543	1
891749	0
931408	0
861212	1
914807	1
899161	1
900771	1
873921	0
845559	0
915742	0
935301	1
912517	7
812238	2
934380	1
908446	1
938320	1
911996	1
907211	2
863864	1
953162	1
937143	0
898218	1
846318	0
882403	6
915402	3
927259	10
875325	1
909467	0
901997	1
943009	1
891741	0
931077	1
843790	1
887609	1
861497	0
938761	0
897426	1
946778	1
857715	0
902639	1
866734	6
896202	0
916744	7
898646	0
950012	0
894649	0
928777	1
856130	1
952041	0
886551	1
870981	3
856693	1
853162	0
870209	1
864322	2
931058	0
950750	0
915158	5
928609	0
931583	0
951261	1
889544	3
910746	10
887473	2
912699	1
858346	0
931464	1
869302	0
844531	1
901039	0
864816	10
927104	0
896677	1
908085	0
912692	0
867229	1
934178	1
881568	0
915934	0
949019	2
913929	0
867179	3
909172	1
845030	3
872067	2
908575	1
941803	1
851880	0
893183	0
903501	1
900512	1
913091	1
874643	1
894033	1
925271	0
846258	6
877536	0
873756	0
876032	0
859980	0
862255	0
901354	1
914972	0
943150	0
912636	0
949365	0
868314	0
897650	0
870097	1
940457	1
894104	6
908437	1
876459	1
946786	9
912207	0
870395	0
854238	1
886000	0
918935	1
903859	1
898363	0
920984	1
945996	0
883994	0
929456	1
913592	3
891353	2
752203	8
931345	3
931877	1
877785	0
865268	1
870053	1
901233	0
890183	2
868889	1
896747	2
898268	1
860292	1
871845	0
931848	1
848307	0
909097	2
848805	1
856743	0
857377	1
853064	0
921780	7
940600	3
858703	0
887097	1
903561	1
850502	0
914748	2
897521	3
953559	1
915612	0
912215	0
868899	1
888118	0
887030	1
879571	1
913708	1
945325	0
876309	0
890919	1
937277	1
853740	1
948951	1
923931	2
863229	0
923334	8
897766	2
923040	2
861583	1
895139	0
937266	3
947060	1
868206	2
908586	2
849893	1
855860	1
926524	0
947766	0
903141	5
894942	7
955191	0
896396	2
847499	3
863505	10
916043	0
871510	2
936429	1
853472	1
860882	2
874451	0
860883	0
937321	0
869261	0
865712	1
927579	0
852278	5
916024	1
908551	1
930258	0
884076	0
896220	2
944858	0
938509	0
891466	0
915080	1
848494	2
871252	1
907838	1
946955	0
875596	0
914179	1
915124	0
894929	1
889404	0
884869	1
855660	0
893163	0
915262	1
909477	1
902409	1
897321	0
861020	1
917508	0
919652	0
919587	2
875246	7
868863	0
926590	0
911270	1
890823	1
849250	1
876335	4
899464	0
869136	8
948994	1
951488	0
859811	1
947183	10
887313	6
881134	2
899604	1
942288	0
875235	0
928313	6
927191	1
896821	1
863077	1
874707	1
910820	1
911989	0
846892	0
955278	0
908510	0
954648	1
941238	0
859832	1
883696	2
852452	0
843370	0
897300	2
899566	0
887614	8
877012	4
906819	1
941660	1
861792	2
894731	3
952610	1
882750	0
854906	1
889422	1
906673	0
915152	0
859180	0
919176	0
920768	1
846514	1
847277	1
885351	0
910097	7
904589	1
950249	1
878392	0
953183	0
866541	0
896875	9
853482	1
902882	1
930742	2
852072	0
861214	1
851342	1
871436	2
926690	4
925285	1
873656	0
907301	4
900511	2
892146	7
888428	1
889719	1
898091	9
858039	1
892092	4
898557	1
896494	1
843746	2
945719	1
846877	0
893309	1
897826	1
899814	1
842980	1
927791	0
900151	1
857138	1
953042	1
843462	0
858422	2
877979	0
888478	1
914705	0
935246	1
907162	2
948141	0
912038	2
874335	0
869330	0
862267	1
954674	3
857666	1
878427	1
883886	1
896787	1
896779	0
879737	0
907463	2
888340	0
891279	10
954254	0
874925	0
888777	0
955271	0
937748	4
952698	1
899258	0
894922	2
909624	2
861364	0
917762	0
952140	2
924669	2
887107	1
954818	1
941619	1
923493	0
918380	0
911914	2
891055	1
930658	1
858742	1
876840	2
858701	1
897531	2
886149	0
891213	0
897646	1
880509	1
931234	0
930693	1
888363	1
945967	1
865721	0
910948	0
928763	0
843992	0
891410	3
912320	1
898599	1
915456	1
900996	4
908631	1
911183	0
922278	1
868136	2
909641	2
928693	0
900716	1
910731	1
896737	0
881598	1
937433	1
883778	1
889913	0
850403	0
893444	0
853384	7
910067	3
931140	0
908549	0
904799	2
904657	1
884529	1
928730	1
907769	1
893097	1
949572	1
939003	0
843132	0
884876	1
950455	0
869465	0
946306	0
899203	1
905171	2
918033	0
933011	3
954856	1
907697	0
913773	1
898391	1
897662	1
864183	1
955186	1
901160	0
883017	1
888101	0
955986	1
907292	0
913952	1
895899	2
884156	0
865658	1
851596	1
921316	0
924999	0
900387	1
875236	1
842448	0
856959	1
870263	7
905835	2
875452	1
905035	0
903819	3
944664	0
917975	4
899895	2
909150	0
940125	2
917126	0
939165	1
895265	0
891556	0
916051	0
887749	1
857467	0
950557	1
906479	1
868459	9
902005	10
857937	1
937027	1
862317	3
873625	2
868178	0
857955	0
921141	5
916476	1
902237	0
909236	1
913670	0
953954	1
860503	4
908787	1
870671	1
890167	0
911235	2
898537	0
896325	7
858015	0
885408	0
850826	0
887468	1
882676	1
925706	1
945294	1
928008	0
906949	0
885555	6
922438	1
934607	0
898472	1
882726	1
907008	0
938520	1
857634	0
927482	6
915159	2
867431	2
865572	1
898585	1
885030	1
898971	1
898151	1
916902	1
870675	2
881050	1
852784	8
942755	0
863734	0
860105	0
853120	0
944736	1
941374	2
926650	1
854100	5
900454	0
911642	0
913774	9
856784	1
918648	2
868804	0
878800	1
921171	0
874273	2
896238	0
871753	1
940887	0
928477	2
887769	0
871648	1
910964	0
889551	0
896611	0
937740	5
842941	2
858429	1
924101	1
899332	0
901502	2
954568	3
940246	1
896211	0
913196	0
952865	1
924635	0
900829	0
853492	1
881200	1
896517	1
859388	1
909396	10
905696	1
946388	1
878660	2
891292	1
886397	2
900431	1
947405	0
903464	1
925804	2
931399	1
882206	1
865818	1
886699	3
902366	1
933053	0
907593	1
924603	1
906722	1
923342	0
907386	0
901112	0
905095	1
955706	1
871749	1
942513	0
850948	0
886399	1
890382	0
921427	1
860415	1
895203	0
863489	0
885513	3
945981	3
877246	8
864124	2
903731	1
940688	1
913661	0
880076	1
881094	0
921135	7
933056	1
907764	0
862046	1
927487	1
945182	0
937347	0
910108	4
913851	1
898974	0
880031	0
941004	0
928308	10
882427	2
916718	0
864917	1
876405	0
871790	1
907795	1
883749	10
914128	0
894872	1
936428	0
898239	5
951504	3
925170	2
867834	0
876862	1
848761	6
894861	1
948471	1
932994	1
885137	6
893697	10
870744	7
938853	4
846297	2
875722	2
888958	0
917656	1
932596	1
954598	1
915236	0
938232	0
906184	0
940644	6
937172	0
942201	1
936361	1
906293	1
893283	1
876797	1
950586	1
894865	1
846336	0
853592	1
885977	1
886629	1
897785	0
934514	0
887205	1
897628	2
913812	0
933834	2
857150	1
932252	0
944284	1
884902	2
945498	0
921265	0
903662	7
890269	6
850193	1
862813	1
870514	1
879998	1
895704	1
853216	1
893291	1
913335	0
874044	1
847226	1
894955	1
870127	0
928045	0
868590	1
920121	8
883613	1
862725	0
891141	0
916459	1
842391	1
951347	8
942987	0
921909	0
885427	1
860099	1
881554	4
855786	1
924248	1
929987	0
844083	1
955531	0
865930	4
885488	0
862016	1
893307	1
912621	1
940426	0
863409	1
917838	5
926162	1
926758	0
951809	1
924102	0
928393	1
941963	0
877452	0
929672	4
941742	1
944140	1
915804	1
873303	1
935468	4
843070	0
919795	0
914590	1
911466	4
877671	5
912567	1
857561	0
907641	2
887327	4
852648	0
843965	1
952466	1
852472	2
858134	0
919244	2
870769	1
885029	1
883745	1
879673	1
876450	1
861287	1
893625	0
940635	0
954682	2
947919	1
902416	1
848644	1
874489	0
933367	0
924276	1
913798	0
917179	0
884599	0
922778	0
953674	1
875935	0
900960	1
886992	1
913372	3
894690	1
935187	0
901838	1
893550	1
760656	0
886995	0
931640	0
923998	1
904841	2
917537	0
922849	7
903816	1
846387	0
932211	1
937703	7
862455	1
884614	0
908482	1
885134	0
904181	0
889359	1
854354	3
912553	0
899617	1
956010	0
875313	8
899932	1
935396	3
953836	0
894319	0
861967	1
909686	1
946575	2
869678	1
851706	1
890423	0
925473	0
863557	7
902814	1
902381	1
942156	0
894415	1
903003	2
846609	0
910276	2
924685	1
901407	0
955812	0
862685	1
920413	0
914749	2
922338	0
902368	1
913917	0
895164	0
844643	9
853000	6
919960	2
945106	0
906327	7
914563	2
877904	1
842329	2
953935	1
923991	0
910091	1
853784	2
891258	1
845243	3
942302	2
889655	1
883175	1
870773	0
906729	1
898835	0
920411	1
907346	7
883325	1
881755	1
861693	3
893437	1
861515	6
930057	0
936424	1
868155	2
856933	0
902467	2
896234	1
842860	0
873797	2
864338	9
892711	1
944498	1
923450	9
941530	7
861012	1
937728	1
900170	8
883302	0
899525	1
897522	6
849400	1
867238	1
848148	1
954616	3
954331	0
858044	1
854296	2
930199	0
930525	1
953973	0
917341	1
868006	0
848308	1
862177	7
888441	2
896190	1
899059	8
846819	1
888390	7
932479	2
877775	1
850223	1
907520	6
933415	1
926994	2
938603	1
939986	7
869622	1
881106	1
894946	1
846083	1
875242	1
860757	10
867833	1
858572	0
854942	1
941359	1
930819	1
941695	0
855760	1
855022	1
930989	6
881967	2
926203	1
848364	1
937754	1
918410	0
902367	6
932529	0
865917	0
937979	1
935347	0
927596	0
933747	2
876215	1
890623	1
944799	1
949910	1
867809	1
862304	0
865122	1
953486	1
917882	0
883818	1
920423	0
852722	0
865092	1
893876	1
856886	0
858987	6
881512	0
909813	0
848221	4
912918	1
903303	1
879591	6
847611	0
952371	2
895456	0
855366	0
878326	0
880393	1
886181	1
871519	4
863378	1
913884	0
879759	0
891494	1
842971	1
915984	0
858717	0
865168	5
847158	1
919250	1
874227	0
894177	0
909365	0
868934	4
876365	0
878761	7
937876	2
915084	1
868360	0
858333	1
881993	1
915212	0
892819	10
955221	1
898765	0
849244	8
925232	1
902943	0
883971	1
848782	1
931235	1
869963	9
920790	0
843820	0
857478	1
904798	1
871380	1
900183	1
888112	4
844206	0
893204	0
879793	8
855416	8
926687	1
873257	1
913332	1
944543	4
871934	1
934661	0
903039	1
857828	0
925001	2
878822	1
843559	0
880105	1
917550	0
870396	0
874149	1
843658	1
917406	2
925712	0
903420	0
905431	0
886599	2
905141	0
881347	0
868890	0
861676	1
941486	1
900589	0
869437	0
946313	2
904264	5
918937	0
867070	0
846407	1
848352	5
917396	2
914979	0
850988	0
906782	2
895703	1
933001	1
859799	1
876968	0
907778	2
939171	1
947719	1
921765	0
884709	2
943850	0
860813	8
942566	1
857015	8
885625	1
884405	1
902876	0
846971	1
844799	1
899102	0
887515	3
899740	0
874688	1
901894	1
864622	2
915104	1
914391	1
947078	1
910997	0
926011	2
857681	1
881689	1
892310	0
870188	6
900785	1
926941	0
911082	0
930449	2
952334	7
925164	1
907163	2
907416	0
893678	1
885945	0
907980	2
912449	1
860847	1
946635	2
863338	8
883965	1
861465	1
864775	2
